GER-POT;Nome;Posições Preferidas;Idade;ano;page;selecao
7072.0;Darko Jevtić;MEIMD;26.0;2018;2;47
;;;;2018;2;47
;;;;2018;2;47
7072.0;Léo Lacroix;ZAG;27.0;2018;2;47
7070.0;Reto Ziegler;ZAGLE;33.0;2018;2;47
6976.0;Marvin Spielmann;MEATA;23.0;2018;2;47
6978.0;Gregor Kobel;GOL;21.0;2018;2;47
6969.0;Antonio Marchesano;MEIMC;28.0;2018;2;47
;;;;2018;3;47
;;;;2018;3;47
6970.0;Kevin Bua;MEMDATA;26.0;2018;3;47
6977.0;Nicolas Haas;MCVOL;23.0;2018;3;47
6981.0;Dimitri Oberlin;ATA;21.0;2018;3;47
6974.0;Mirko Salvi;GOL;25.0;2018;3;47
6973.0;Levent Gülen;ZAGLDLE;25.0;2018;3;47
;;;;2018;3;47
;;;;2018;3;47
6969.0;Vincent Rüfli;LDLE;31.0;2018;3;47
6969.0;Christian Schneuwly;MEIMD;31.0;2018;3;47
6969.0;Michel Morganella;MDME;30.0;2018;3;47
6969.0;Moreno Costanzo;MEIATAMC;31.0;2018;3;47
6969.0;Almen Abdi;MCMEI;32.0;2018;3;47
;;;;2018;3;47
;;;;2018;3;47
6969.0;Eldin Jakupović;GOL;34.0;2018;3;47
6882.0;Nedim Bajrami;MCVOL;20.0;2018;3;47
6877.0;Vasilije Janjičić;VOLMC;20.0;2018;3;47
6880.0;Silvan Hefti;ZAGLD;21.0;2018;3;47
6877.0;Anto Grgić;MCVOL;22.0;2018;3;47
;;;;2018;3;47
;;;;2018;3;47
6872.0;Musa Araz;MEIMCMD;25.0;2018;3;47
6872.0;Cédric Brunner;LDZAG;25.0;2018;3;47
6872.0;Yanick Brecher;GOL;26.0;2018;3;47
6871.0;Salim Khelifi;MDPDME;25.0;2018;3;47
6868.0;Dennis Hediger;MCVOL;32.0;2018;3;47
;;;;2018;3;47
;;;;2018;3;47
6869.0;Nassim Ben Khalifa;ATAPE;27.0;2018;3;47
6869.0;Fabio Daprelà;ZAGLEME;28.0;2018;3;47
6868.0;Marco Schönbächler;MEMD;29.0;2018;3;47
6868.0;Marco Wölfli;GOL;37.0;2018;3;47
6782.0;Bastien Toma;MCVOL;20.0;2018;3;47
;;;;2018;3;47
;;;;2018;3;47
6778.0;Michel Aebischer;MCVOL;22.0;2018;3;47
6780.0;Stefan Knežević;ZAGVOL;22.0;2018;3;47
6774.0;Samuele Campo;MEIMD;24.0;2018;3;47
6770.0;Simone Rapp;ATA;26.0;2018;3;47
6776.0;Roy Gelmi;ZAGVOL;24.0;2018;3;47
;;;;2018;4;47
;;;;2018;4;47
6774.0;Ulisses Garcia;LEME;23.0;2018;4;47
6770.0;Alessandro Martinelli;VOLMC;26.0;2018;4;47
6767.0;Roberto Rodriguez;MEPE;29.0;2018;4;47
6770.0;Marco Bürki;LEZAG;26.0;2018;4;47
6767.0;Stephan Andrist;MDMEPD;31.0;2018;4;47
;;;;2018;4;47
;;;;2018;4;47
6676.0;Neftali Manzambi;ATA;22.0;2018;4;47
6680.0;Ruben Vargas;MDMEATA;21.0;2018;4;47
6677.0;Cedric Itten;ATA;22.0;2018;4;47
6678.0;Sandro Lauper;ZAGMCVOL;22.0;2018;4;47
6675.0;Gregory Wüthrich;ZAG;24.0;2018;4;47
;;;;2018;4;47
;;;;2018;4;47
6672.0;Shani Tarashaj;MEIMC;24.0;2018;4;47
6672.0;Martin Angha;ZAGLELD;25.0;2018;4;47
6666.0;Andreas Wittwer;LE;28.0;2018;4;47
6668.0;Dylan Gissi;ZAGLD;28.0;2018;4;47
6666.0;Manu;LE;35.0;2018;4;47
;;;;2018;4;47
;;;;2018;4;47
6666.0;Christian Schwegler;LDLE;35.0;2018;4;47
6666.0;Mijat Marić;ZAG;35.0;2018;4;47
6574.0;Quentin Maceiras;LD;23.0;2018;4;47
6576.0;Charles Pickel;VOLMC;22.0;2018;4;47
6574.0;Vincent Sierro;MCVOL;23.0;2018;4;47
;;;;2018;4;47
;;;;2018;4;47
6568.0;Gaëtan Karlen;ATASA;26.0;2018;4;47
6566.0;Simon Grether;LDMDLE;27.0;2018;4;47
6568.0;Numa Lavanchy;LDMD;26.0;2018;4;47
6565.0;Pascal Schürpf;MEPEATA;30.0;2018;4;47
6565.0;Adrian Winter;MDLD;33.0;2018;4;47
;;;;2018;4;47
;;;;2018;4;47
6565.0;Stefan Glarner;LDMD;31.0;2018;4;47
6565.0;Scott Sutter;LDADD;33.0;2018;4;47
6472.0;Jérémy Guillemenot;ATAMD;21.0;2018;4;47
6472.0;Noam Baumann;GOL;23.0;2018;4;47
6478.0;Toni Domgjoni;MCVOL;21.0;2018;4;47
;;;;2018;5;47
;;;;2018;5;47
6484.0;Noah Okafor;MEMD;19.0;2018;5;47
6479.0;Dereck Kutesa;PDPE;21.0;2018;5;47
6474.0;Jean-Pierre Rhyner;ZAG;23.0;2018;5;47
6469.0;Olivier Custodio;VOLMC;24.0;2018;5;47
6469.0;Francesco Ruberto;GOL;26.0;2018;5;47
;;;;2018;5;47
;;;;2018;5;47
6467.0;Joel Untersee;MDLD;25.0;2018;5;47
6465.0;Orhan Ademi;ATA;27.0;2018;5;47
6464.0;Kevin Fickentscher;GOL;31.0;2018;5;47
6465.0;Alain Wiss;ZAGVOLMC;29.0;2018;5;47
6464.0;Guillaume Faivre;GOL;32.0;2018;5;47
;;;;2018;5;47
;;;;2018;5;47
6464.0;Charles-André Doudin;MCMEI;32.0;2018;5;47
6380.0;Jasper van der Werff;ZAG;20.0;2018;5;47
6377.0;Philipp Köhn;GOL;21.0;2018;5;47
6376.0;Eray Cömert;ZAG;21.0;2018;5;47
6369.0;Gregory Karlen;MCMEI;24.0;2018;5;47
;;;;2018;5;47
;;;;2018;5;47
6364.0;Janick Kamber;ADELEME;27.0;2018;5;47
6363.0;Max Veloso;MDMCVOL;27.0;2018;5;47
6363.0;François Affolter;ZAG;28.0;2018;5;47
6363.0;Philippe Koch;LDLEMD;28.0;2018;5;47
6363.0;Mike Gomes;ADDLDMD;30.0;2018;5;47
;;;;2018;5;47
;;;;2018;5;47
6363.0;Igor Djuric;ZAG;31.0;2018;5;47
6363.0;David Zibung;GOL;35.0;2018;5;47
6363.0;Daniel Lopar;GOL;34.0;2018;5;47
6363.0;Laurent Walthert;GOL;35.0;2018;5;47
6271.0;Kemal Ademi;ATA;23.0;2018;5;47
;;;;2018;5;47
;;;;2018;5;47
6269.0;Francisco Rodríguez;MEIMDME;23.0;2018;5;47
6270.0;Nicola Sutter;ZAGMCVOL;24.0;2018;5;47
6267.0;Signori Antonio;GOL;25.0;2018;5;47
6262.0;Mattia Bottani;ATAPEMEI;28.0;2018;5;47
6165.0;Basil Stillhart;MCVOL;25.0;2018;5;47
;;;;2018;6;47
;;;;2018;6;47
6173.0;Aimery Pinga;ATAMD;21.0;2018;6;47
6177.0;Jordan Lotomba;LELD;20.0;2018;6;47
6175.0;Jan Bamert;ZAGLDLE;21.0;2018;6;47
6170.0;Yannick Schmid;ZAG;24.0;2018;6;47
6161.0;Dragan Mihajlovic;LDMEMD;28.0;2018;6;47
;;;;2018;6;47
;;;;2018;6;47
6161.0;David Da Costa;GOL;33.0;2018;6;47
6161.0;Fulvio Sulmoni;ZAG;33.0;2018;6;47
6077.0;Anthony Racioppi;GOL;20.0;2018;6;47
6068.0;Seny Dieng;GOL;24.0;2018;6;47
6072.0;Petar Pusic;MCVOLLE;20.0;2018;6;47
;;;;2018;6;47
;;;;2018;6;47
6077.0;Filip Ugrinic;MCMEIVOL;20.0;2018;6;47
6074.0;Cédric Zesiger;ZAGLE;21.0;2018;6;47
6067.0;Nicolas Lüchinger;LDMD;24.0;2018;6;47
6063.0;Kevin Bigler;LDMEMD;26.0;2018;6;47
5959.0;Pietro Di Nardo;VOLMC;29.0;2018;6;47
;;;;2018;6;47
;;;;2018;6;47
5963.0;Thibault Corbaz;MCVOL;25.0;2018;6;47
5960.0;Bujar Lika;LDMD;27.0;2018;6;47
5968.0;Kilian Pagliuca;ATA;23.0;2018;6;47
5965.0;Chris Kablan;LELD;24.0;2018;6;47
5972.0;Silvan Sidler;LELD;21.0;2018;6;47
;;;;2018;6;47
;;;;2018;6;47
5963.0;Sven Joss;LELD;25.0;2018;6;47
5960.0;Freddy Mveng;MCVOL;27.0;2018;6;47
5880.0;Simon Sohm;VOLMC;18.0;2018;6;47
5881.0;Julian von Moos;ATA;18.0;2018;6;47
5861.0;Gold Omotayo;ATA;25.0;2018;6;47
;;;;2018;6;47
;;;;2018;6;47
5869.0;Timo Righetti;ZAG;21.0;2018;6;47
5867.0;Miguel Rodrigues;ZAG;22.0;2018;6;47
5861.0;Nuno da Silva;MEMD;25.0;2018;6;47
5865.0;Nicolas Hunziker;ATA;23.0;2018;6;47
5775.0;Lavdim Zumberi;MEISA;19.0;2018;6;47
;;;;2018;7;47
;;;;2018;7;47
5775.0;Jan Kronig;ZAG;19.0;2018;7;47
5771.0;Bruno Morgado;LEADE;21.0;2018;7;47
5766.0;Robin Kamber;MCVOL;23.0;2018;7;47
5672.0;Fabio Dixon;LDMD;20.0;2018;7;47
5667.0;Léo Seydoux;LD;21.0;2018;7;47
;;;;2018;7;47
;;;;2018;7;47
5678.0;Ilan Sauter;ZAG;18.0;2018;7;47
5665.0;Dominik Schwizer;MEMEI;23.0;2018;7;47
5660.0;Matthias Minder;GOL;26.0;2018;7;47
5665.0;Dario Marzino;GOL;22.0;2018;7;47
5563.0;Allan Arigoni;LE;20.0;2018;7;47
;;;;2018;7;47
;;;;2018;7;47
5565.0;Mateo Matic;GOL;23.0;2018;7;47
5472.0;Lucio Soldini;GOL;18.0;2018;7;47
5467.0;Dilan Qela;MC;21.0;2018;7;47
5467.0;Stefan Wolf;MC;20.0;2018;7;47
5462.0;Valon Fazliu;MCVOL;23.0;2018;7;47
;;;;2018;7;47
;;;;2018;7;47
5467.0;Robin Huser;MCMEIVOL;21.0;2018;7;47
5373.0;Mergim Bajrami;MEI;19.0;2018;7;47
5365.0;Yann Kasaï;ATA;21.0;2018;7;47
5370.0;Jozef Pukaj;GOL;19.0;2018;7;47
5369.0;Loïc Jacot;GOL;19.0;2018;7;47
;;;;2018;7;47
;;;;2018;7;47
5362.0;Yves Kaiser;ZAG;21.0;2018;7;47
5367.0;Miro Muheim;MELE;21.0;2018;7;47
5269.0;Felix Mambimbi;ME;18.0;2018;7;47
5278.0;Leonidas Stergiou;ZAG;17.0;2018;7;47
5270.0;Gianluca Tolino;GOL;19.0;2018;7;47
;;;;2018;7;47
;;;;2018;7;47
5268.0;Nino Ziswiler;GOL;19.0;2018;7;47
5270.0;Mersim Asllani;ME;20.0;2018;7;47
5263.0;Alessandro Kräuchi;PD;21.0;2018;7;47
5170.0;Esteban Petignat;MCZAG;19.0;2018;7;47
;;;;2018;1;51
;;;;2018;1;51
8590.0;Sergej Milinković-Savić;MCMEI;24.0;2018;1;51
8484.0;Dušan Tadić;MEIPEATA;30.0;2018;1;51
8383.0;Nemanja Matić;VOLMC;31.0;2018;1;51
8383.0;Aleksandar Kolarov;LE;33.0;2018;1;51
8288.0;Luka Jović;ATAMEI;21.0;2018;1;51
;;;;2018;1;51
;;;;2018;1;51
8081.0;Marko Dmitrović;GOL;27.0;2018;1;51
8081.0;Filip Kostić;MEADE;26.0;2018;1;51
8081.0;Luka Milivojević;VOLMC;28.0;2018;1;51
8084.0;Matija Nastasić;ZAG;26.0;2018;1;51
8080.0;Ljubomir Fejsa;VOL;31.0;2018;1;51
;;;;2018;1;51
;;;;2018;1;51
7980.0;Adem Ljajić;MEIPE;27.0;2018;1;51
7882.0;Aleksandar Mitrović;ATA;24.0;2018;1;51
7881.0;Nikola Maksimović;ZAG;27.0;2018;1;51
7878.0;Miralem Sulejmani;ME;30.0;2018;1;51
7783.0;Nemanja Maksimović;MC;24.0;2018;1;51
;;;;2018;1;51
;;;;2018;1;51
7777.0;Nemanja Pejčinović;ZAGLD;31.0;2018;1;51
7777.0;Ivan Radovanović;VOLMC;31.0;2018;1;51
7777.0;Neven Subotić;ZAG;30.0;2018;1;51
7777.0;Dušan Basta;LDMD;35.0;2018;1;51
7686.0;Marko Grujić;VOLMC;23.0;2018;1;51
;;;;2018;1;51
;;;;2018;1;51
7682.0;Mijat Gaćinović;MCMEI;24.0;2018;1;51
7683.0;Andrija Živković;MEMC;23.0;2018;1;51
7676.0;Aleksandar Prijović;ATA;29.0;2018;1;51
7576.0;Darko Brasanac;MCMD;27.0;2018;1;51
7578.0;Nemanja Radoja;MCVOL;26.0;2018;1;51
;;;;2018;1;51
;;;;2018;1;51
7581.0;Miloš Veljković;ZAGVOL;23.0;2018;1;51
7576.0;Stefan Mitrović;ZAG;29.0;2018;1;51
7575.0;Aleksandar Katai;MEMD;28.0;2018;1;51
7575.0;Miloš Ninković;MEIME;34.0;2018;1;51
7575.0;Slobodan Rajković;ZAG;30.0;2018;1;51
;;;;2018;2;51
;;;;2018;2;51
7483.0;Nikola Milenković;LDZAG;21.0;2018;2;51
7475.0;Miloš Jojić;MCMDMEI;27.0;2018;2;51
7474.0;Darko Lazović;MEMD;28.0;2018;2;51
7476.0;Lazar Marković;MDPD;25.0;2018;2;51
7474.0;Radosav Petrović;VOL;30.0;2018;2;51
;;;;2018;2;51
;;;;2018;2;51
7474.0;Jagoš Vuković;ZAG;31.0;2018;2;51
7475.0;Filip Đuričić;MEIPE;27.0;2018;2;51
7381.0;Uroš Račić;VOLMC;21.0;2018;2;51
7380.0;Saša Lukić;VOLMC;23.0;2018;2;51
7377.0;Vukašin Jovanović;ZAG;23.0;2018;2;51
;;;;2018;2;51
;;;;2018;2;51
7373.0;Nenad Tomović;ZAGLD;32.0;2018;2;51
7373.0;Nenad Krstičić;MCVOLMEI;29.0;2018;2;51
7373.0;Duško Tošić;ZAGLE;34.0;2018;2;51
7276.0;Marko Jevtovic;VOL;26.0;2018;2;51
7279.0;Nemanja Radonjić;PE;23.0;2018;2;51
;;;;2018;2;51
;;;;2018;2;51
7275.0;Lazar Rosić;ZAG;26.0;2018;2;51
7273.0;Aleksandar Pešić;ATA;27.0;2018;2;51
7277.0;Uroš Đurđević;ATA;25.0;2018;2;51
7275.0;Aleksandar Pantic;ZAG;27.0;2018;2;51
7273.0;Miloš Kosanović;ZAG;29.0;2018;2;51
;;;;2018;2;51
;;;;2018;2;51
7276.0;Uroš Ćosić;ZAG;26.0;2018;2;51
7272.0;Filip Đorđević;ATA;31.0;2018;2;51
7177.0;Srdjan Plavšić;MDME;23.0;2018;2;51
7179.0;Vanja Milinković-Savić;GOL;22.0;2018;2;51
7177.0;Uroš Radaković;ZAG;25.0;2018;2;51
;;;;2018;2;51
;;;;2018;2;51
7171.0;Slobodan Medojević;VOL;28.0;2018;2;51
7172.0;Uroš Đerić;ATA;27.0;2018;2;51
7171.0;Dejan Lekić;ATA;34.0;2018;2;51
7171.0;Nikola Đurđić;ATAMEI;33.0;2018;2;51
7171.0;Petar Škuletić;ATA;29.0;2018;2;51
;;;;2018;3;51
;;;;2018;3;51
7171.0;Zdravko Kuzmanović;MCVOL;31.0;2018;3;51
7078.0;Nikola Maraš;ZAG;23.0;2018;3;51
7076.0;Nemanja Mihajlović;PE;23.0;2018;3;51
7071.0;Jovan Stojanović;MEIMEMDMC;27.0;2018;3;51
7071.0;Nikola Stojiljković;ATA;27.0;2018;3;51
;;;;2018;3;51
;;;;2018;3;51
7070.0;Filip Mladenović;LE;28.0;2018;3;51
7070.0;Uroš Matić;MC;29.0;2018;3;51
7075.0;Nikola Ninković;MEISA;24.0;2018;3;51
7073.0;Filip Malbašić;ATAMEMEI;26.0;2018;3;51
7070.0;Stefan Šćepović;ATA;29.0;2018;3;51
;;;;2018;3;51
;;;;2018;3;51
7070.0;Alen Stevanovic;PEPDMD;28.0;2018;3;51
7070.0;Ivan Obradović;LEADEZAG;31.0;2018;3;51
7070.0;Danijel Aleksić;MEIMCSA;28.0;2018;3;51
7070.0;Dejan Sorgić;ATA;29.0;2018;3;51
7070.0;Denis Petrić;GOL;31.0;2018;3;51
;;;;2018;3;51
;;;;2018;3;51
6972.0;Aleksandar Paločević;MCMEI;26.0;2018;3;51
6972.0;Aleksandar Sedlar;ZAG;27.0;2018;3;51
6973.0;Komnen Andrić;ATA;24.0;2018;3;51
6973.0;Aleksandar Jovanović;GOL;26.0;2018;3;51
6969.0;Aleksandar Ignjovski;LDVOLLE;28.0;2018;3;51
;;;;2018;3;51
;;;;2018;3;51
6879.0;Djordje Jovanović;ATA;20.0;2018;3;51
6869.0;Ivan Lakićević;LD;26.0;2018;3;51
6874.0;Aleksandar Vukotić;ZAG;24.0;2018;3;51
6873.0;Bojan Nastić;LEME;25.0;2018;3;51
6878.0;Boris Radunović;GOL;23.0;2018;3;51
;;;;2018;3;51
;;;;2018;3;51
6868.0;Rajko Brežančić;LE;30.0;2018;3;51
6871.0;Aleksandar Bjelica;MEADELE;25.0;2018;3;51
6868.0;Dušan Cvetinović;ZAG;30.0;2018;3;51
6868.0;Miroslav Radović;MEIMEATA;35.0;2018;3;51
6767.0;Slavoljub Srnic;MDMEMEI;27.0;2018;3;51
;;;;2018;4;51
;;;;2018;4;51
6771.0;Aleksandar Radovanović;ZAG;25.0;2018;4;51
6779.0;Luka Ilić;MEIME;20.0;2018;4;51
6767.0;Saša Jovanović;MDMEATA;27.0;2018;4;51
6772.0;Marko Poletanović;VOLMC;26.0;2018;4;51
6767.0;Milan Vilotić;ZAG;32.0;2018;4;51
;;;;2018;4;51
;;;;2018;4;51
6767.0;Milan Lukač;GOL;33.0;2018;4;51
6683.0;Petar Micin;PDATAPE;20.0;2018;4;51
6666.0;Žarko Udovičić;MELE;32.0;2018;4;51
6677.0;Luka Adžić;ME;20.0;2018;4;51
6669.0;Lazar Ćirković;ZAG;27.0;2018;4;51
;;;;2018;4;51
;;;;2018;4;51
6666.0;Marko Mirić;ATAPD;32.0;2018;4;51
6671.0;Andrija Pavlović;ATA;25.0;2018;4;51
6666.0;Miroslav Čovilo;VOLZAG;33.0;2018;4;51
6666.0;Aleksandar Miljković;ZAGLD;29.0;2018;4;51
6669.0;Zlatan Alomerović;GOL;28.0;2018;4;51
;;;;2018;4;51
;;;;2018;4;51
6666.0;Nikola Gulan;LE;30.0;2018;4;51
6573.0;Nemanja Ćalasan;ZAG;23.0;2018;4;51
6568.0;Matija Ljujić;MCMEI;25.0;2018;4;51
6565.0;Đorđe Čotra;LE;34.0;2018;4;51
6465.0;Mile Savković;MDME;26.0;2018;4;51
;;;;2018;4;51
;;;;2018;4;51
6472.0;Filip Kusić;ZAGLD;23.0;2018;4;51
6473.0;Mihailo Ristić;LEMCME;23.0;2018;4;51
6468.0;Petar Golubović;LDZAG;25.0;2018;4;51
6464.0;Nemanja Rnić;ZAG;34.0;2018;4;51
6372.0;Đorđe Denić;MC;23.0;2018;4;51
;;;;2018;4;51
;;;;2018;4;51
6364.0;Saša Jovanović;MEATA;26.0;2018;4;51
6368.0;Danijel Petrovic;ZAG;26.0;2018;4;51
6368.0;Nemanja Antonov;LE;24.0;2018;4;51
6363.0;Filip Marković;MDME;27.0;2018;4;51
6363.0;Haris Radetinac;PDPE;33.0;2018;4;51
;;;;2018;5;51
;;;;2018;5;51
6270.0;Miloš Pantović;MDMEIME;23.0;2018;5;51
6264.0;Vaso Vasic;GOL;29.0;2018;5;51
6180.0;Dusan Vlahovic;ATA;19.0;2018;5;51
6176.0;Arton Zekaj;VOL;19.0;2018;5;51
6163.0;Budimir Janošević;GOL;29.0;2018;5;51
;;;;2018;5;51
;;;;2018;5;51
6163.0;Vladimir Golemić;ZAG;28.0;2018;5;51
6062.0;Nikola Mirkovic;GOL;28.0;2018;5;51
6064.0;Bojan Čečarić;ATA;25.0;2018;5;51
6066.0;Strahinja Tanasijevic;ZAG;22.0;2018;5;51
6063.0;Nikola Petric;GOL;28.0;2018;5;51
;;;;2018;5;51
;;;;2018;5;51
5967.0;Milos Spasic;LE;21.0;2018;5;51
5966.0;Aleksandar Cvetkovic;ZAGLD;24.0;2018;5;51
5767.0;Bojan Avramovic;LE;21.0;2018;5;51
;;;;2018;1;52
;;;;2018;1;52
9494.0;Lionel Messi;SAPDATA;32.0;2018;1;52
8994.0;Paulo Dybala;MEIPD;25.0;2018;1;52
8989.0;Sergio Agüero;ATA;31.0;2018;1;52
8789.0;Mauro Icardi;ATA;26.0;2018;1;52
8787.0;Gonzalo Higuaín;ATA;31.0;2018;1;52
;;;;2018;1;52
;;;;2018;1;52
8585.0;Ángel Di María;PDPE;31.0;2018;1;52
8484.0;Nicolás Otamendi;ZAG;31.0;2018;1;52
8484.0;Éver Banega;MCVOLMEI;31.0;2018;1;52
8484.0;Alejandro Gómez;MEISAATA;31.0;2018;1;52
8288.0;Giovani Lo Celso;MCMEISA;23.0;2018;1;52
;;;;2018;1;52
;;;;2018;1;52
8283.0;Nicolás Tagliafico;LE;27.0;2018;1;52
8282.0;Ezequiel Garay;ZAG;32.0;2018;1;52
8282.0;Lucas Biglia;VOLMC;33.0;2018;1;52
8181.0;Marcos Acuña;PELE;27.0;2018;1;52
8185.0;Gerónimo Rulli;GOL;27.0;2018;1;52
;;;;2018;1;52
;;;;2018;1;52
8187.0;Ángel Correa;MDATA;24.0;2018;1;52
8181.0;Franco Vázquez;MEIMC;30.0;2018;1;52
8181.0;Nicolás Gaitán;MEI;31.0;2018;1;52
8181.0;Erik Lamela;MDME;27.0;2018;1;52
8181.0;Lisandro López;ATA;36.0;2018;1;52
;;;;2018;1;52
;;;;2018;1;52
8088.0;Lautaro Martínez;ATA;22.0;2018;1;52
8085.0;Joaquín Correa;SAATAMEI;25.0;2018;1;52
8080.0;Darío Benedetto;ATA;29.0;2018;1;52
8080.0;Iván Marcone;VOLMC;29.0;2018;1;52
8080.0;Franco Armani;GOL;32.0;2018;1;52
;;;;2018;1;52
;;;;2018;1;52
8085.0;Leandro Paredes;MCVOL;25.0;2018;1;52
8082.0;Germán Pezzella;ZAG;28.0;2018;1;52
8080.0;Roberto Pereyra;MEMEI;28.0;2018;1;52
8080.0;Eduardo Salvio;MD;29.0;2018;1;52
8082.0;Manuel Lanzini;MEIMCME;26.0;2018;1;52
;;;;2018;2;52
;;;;2018;2;52
8080.0;Mateo Musacchio;ZAG;29.0;2018;2;52
8080.0;Diego Perotti;PE;31.0;2018;2;52
8080.0;Federico Fazio;ZAG;32.0;2018;2;52
8080.0;Ignacio Piatti;PESAATA;34.0;2018;2;52
8080.0;Sergio Romero;GOL;32.0;2018;2;52
;;;;2018;2;52
;;;;2018;2;52
8080.0;Javier Mascherano;VOLZAG;35.0;2018;2;52
7986.0;Cristian Pavón;PDATAMDPE;23.0;2018;2;52
7982.0;Lucas Alario;ATA;26.0;2018;2;52
7983.0;Walter Benítez;GOL;26.0;2018;2;52
7979.0;Guido Pizarro;VOLMC;29.0;2018;2;52
;;;;2018;2;52
;;;;2018;2;52
7979.0;Marcos Rojo;ZAG;29.0;2018;2;52
7979.0;Javier Pastore;MCPEPD;30.0;2018;2;52
7979.0;Lucas Pratto;ATA;31.0;2018;2;52
7979.0;Gabriel Mercado;ZAGLD;32.0;2018;2;52
7979.0;Augusto Fernández;MCVOL;33.0;2018;2;52
;;;;2018;2;52
;;;;2018;2;52
7979.0;Diego Valeri;MEIATASA;33.0;2018;2;52
7979.0;Ezequiel Lavezzi;ATAMEI;34.0;2018;2;52
7887.0;Matías Zaracho;MEIMDMC;21.0;2018;2;52
7881.0;Gonzalo Martínez;MEIMEMD;26.0;2018;2;52
7878.0;Rodrigo Battaglia;MCVOL;28.0;2018;2;52
;;;;2018;2;52
;;;;2018;2;52
7885.0;Giovanni Simeone;ATA;24.0;2018;2;52
7879.0;Maximiliano Meza;MEIMEMD;26.0;2018;2;52
7878.0;Nery Domínguez;VOLZAG;29.0;2018;2;52
7878.0;Alejandro Donatti;ZAG;32.0;2018;2;52
7878.0;Carlos Izquierdoz;ZAG;30.0;2018;2;52
;;;;2018;2;52
;;;;2018;2;52
7878.0;Germán Cano;ATAMEI;31.0;2018;2;52
7881.0;Esteban Andrada;GOL;28.0;2018;2;52
7878.0;Enzo Pérez;VOLMC;33.0;2018;2;52
7878.0;Pablo Piatti;MEMDPE;30.0;2018;2;52
7878.0;Ignacio Scocco;ATA;34.0;2018;2;52
;;;;2018;3;52
;;;;2018;3;52
7878.0;David Abraham;ZAG;33.0;2018;3;52
7878.0;Mauro Zárate;ATASAMEIME;32.0;2018;3;52
7878.0;Javier Pinola;ZAG;36.0;2018;3;52
7878.0;Jesús Dátolo;MEIMCMEATA;35.0;2018;3;52
7786.0;Lisandro Martínez;ZAGLE;21.0;2018;3;52
;;;;2018;3;52
;;;;2018;3;52
7784.0;Santiago Ascacíbar;VOLMC;22.0;2018;3;52
7777.0;Marcos Díaz;GOL;33.0;2018;3;52
7777.0;Ramón Ábila;ATA;29.0;2018;3;52
7780.0;Guido Rodríguez;VOLMC;24.0;2018;3;52
7781.0;Brian Fernández;ATAMD;24.0;2018;3;52
;;;;2018;3;52
;;;;2018;3;52
7780.0;Franco Cervi;ME;25.0;2018;3;52
7782.0;Jonathan Calleri;ATA;25.0;2018;3;52
7782.0;Gonzalo Escalante;VOLMC;26.0;2018;3;52
7778.0;Federico Cartabia;MDATAMEI;26.0;2018;3;52
7780.0;Renzo Saravia;LD;26.0;2018;3;52
;;;;2018;3;52
;;;;2018;3;52
7777.0;Leonardo Sigali;ZAG;32.0;2018;3;52
7777.0;Pablo Pérez;MC;34.0;2018;3;52
7777.0;Federico Mancuello;MEIMCME;30.0;2018;3;52
7777.0;Facundo Ferreyra;ATA;28.0;2018;3;52
7782.0;Rodrigo Javier De Paul;SAMCPE;25.0;2018;3;52
;;;;2018;3;52
;;;;2018;3;52
7778.0;Ricardo Centurión;MEMDMEI;26.0;2018;3;52
7777.0;Alexander Szymanowski;ME;30.0;2018;3;52
7777.0;Lucas Castro;MCMD;30.0;2018;3;52
7780.0;Lucas Ocampos;MEPE;25.0;2018;3;52
7777.0;Agustín Marchesín;GOL;31.0;2018;3;52
;;;;2018;3;52
;;;;2018;3;52
7777.0;Emmanuel Gigliotti;ATA;32.0;2018;3;52
7778.0;Ramiro Funes Mori;ZAG;28.0;2018;3;52
7777.0;Rogelio Funes Mori;ATA;28.0;2018;3;52
7777.0;Gustavo Bou;ATA;29.0;2018;3;52
7777.0;Matías Suárez;ATAMEI;31.0;2018;3;52
;;;;2018;4;52
;;;;2018;4;52
7777.0;Nahuel Guzmán;GOL;33.0;2018;4;52
7777.0;Cristian Ansaldi;MELE;32.0;2018;4;52
7777.0;Rodrigo Palacio;ATAPE;37.0;2018;4;52
7777.0;Darío Cvitanich;ATA;35.0;2018;4;52
7777.0;Renato Civelli;ZAG;35.0;2018;4;52
;;;;2018;4;52
;;;;2018;4;52
7777.0;Rubens Sambueza;MDME;35.0;2018;4;52
7777.0;José Sand;ATA;39.0;2018;4;52
7777.0;José Sosa;MCVOL;34.0;2018;4;52
7777.0;Carlos Tévez;MEIATA;35.0;2018;4;52
7777.0;Marcelo Barovero;GOL;35.0;2018;4;52
;;;;2018;4;52
;;;;2018;4;52
7777.0;Leonardo Ponzio;VOL;37.0;2018;4;52
7683.0;Fabricio Bustos;LDLE;23.0;2018;4;52
7686.0;Exequiel Palacios;MCMDMEI;20.0;2018;4;52
7687.0;Matías Vargas;PEMEI;22.0;2018;4;52
7682.0;Germán Conti;ZAG;25.0;2018;4;52
;;;;2018;4;52
;;;;2018;4;52
7684.0;Ignacio Pussetto;ATAPDMD;23.0;2018;4;52
7676.0;José Luis Palomino;ZAG;29.0;2018;4;52
7676.0;Ignacio Fernández;MCMEI;29.0;2018;4;52
7676.0;Milton Casco;LELD;31.0;2018;4;52
