GER-POT;Nome;Posições Preferidas;Idade;ano;page;selecao
6465.0;Mattias Woxlin;MC;34.0;2006;4;suecia
6471.0;Bojan Djordjic;MC;24.0;2006;4;suecia
6467.0;Rasmus Lindgren;MC;21.0;2006;4;suecia
;;;;2006;4;suecia
;;;;2006;4;suecia
6468.0;Magnus Kihlberg;MC;32.0;2006;4;suecia
6466.0;Marco da Silva;ZC;24.0;2006;4;suecia
6466.0;Nicklas Carlsson;ZC;26.0;2006;4;suecia
6464.0;Markus Jonsson;ADR;25.0;2006;4;suecia
6465.0;Tomas Rosenkvist;CAV;31.0;2006;4;suecia
;;;;2006;4;suecia
;;;;2006;4;suecia
6474.0;Magnus Svensson;MC;37.0;2006;4;suecia
6466.0;Jon Jönsson;MC;23.0;2006;4;suecia
6464.0;Louay Chanko;MC;26.0;2006;4;suecia
6463.0;Johan Sjöberg;ZC;25.0;2006;4;suecia
6470.0;Eddie Gustafsson;GOL;29.0;2006;4;suecia
;;;;2006;4;suecia
;;;;2006;4;suecia
6471.0;Jesper Jansson;CAB;35.0;2006;4;suecia
6465.0;Daniel Tjernström;CAB;32.0;2006;4;suecia
6471.0;Håkan Svensson;GOL;36.0;2006;4;suecia
6476.0;Daniel Andersson;GOL;33.0;2006;4;suecia
6369.0;Marcus Pode;CAV;20.0;2006;4;suecia
;;;;2006;4;suecia
;;;;2006;4;suecia
6374.0;Pontus Wernblom;CAB;20.0;2006;4;suecia
6367.0;Per Karlsson;ZC;20.0;2006;4;suecia
6361.0;Jimmy Tamandi;ADR;26.0;2006;4;suecia
6366.0;Joakim Jensen;ZC;32.0;2006;4;suecia
6366.0;Oscar Wendt;AER;20.0;2006;4;suecia
;;;;2006;5;suecia
;;;;2006;5;suecia
6371.0;Magnus Johansson;ZD;34.0;2006;5;suecia
6365.0;Elias Storm;ZC;27.0;2006;5;suecia
6362.0;Emil Jensen;AER;27.0;2006;5;suecia
6362.0;Süleyman Sleyman;ZD;26.0;2006;5;suecia
6364.0;Mikael Andersson;CAV;28.0;2006;5;suecia
;;;;2006;5;suecia
;;;;2006;5;suecia
6367.0;Fredric Lundqvist;ADR;30.0;2006;5;suecia
6378.0;Mattias Asper;GOL;32.0;2006;5;suecia
6261.0;Daniel Bernhardsson;MC;28.0;2006;5;suecia
6264.0;Sebastian Larsson;MC;21.0;2006;5;suecia
6265.0;Oskar Wahlström;GOL;30.0;2006;5;suecia
;;;;2006;5;suecia
;;;;2006;5;suecia
6267.0;Mattias Moström;ADC;23.0;2006;5;suecia
6268.0;Joakim Nilsson;MD;21.0;2006;5;suecia
6266.0;Daniel Öhrlund;GOL;26.0;2006;5;suecia
6260.0;Daniel Pettersson;MD;30.0;2006;5;suecia
6264.0;Petter Wastå;GOL;30.0;2006;5;suecia
;;;;2006;5;suecia
;;;;2006;5;suecia
6261.0;Martin Ulander;MD;30.0;2006;5;suecia
6267.0;Benjamin Kibebe;ZC;25.0;2006;5;suecia
6272.0;Magnus Powell;CF;31.0;2006;5;suecia
6168.0;Viktor Elm;MC;20.0;2006;5;suecia
6163.0;Bobbie Friberg Da Cruz;ADR;24.0;2006;5;suecia
;;;;2006;5;suecia
;;;;2006;5;suecia
6162.0;Anders Wikström;ZC;25.0;2006;5;suecia
6160.0;David Johansson;ADR;24.0;2006;5;suecia
6162.0;Patric Junerud;ZC;21.0;2006;5;suecia
6163.0;Thomas Hedlund;ZC;33.0;2006;5;suecia
6166.0;Stefan Bärlin;CAV;30.0;2006;5;suecia
;;;;2006;5;suecia
;;;;2006;5;suecia
6168.0;Johan Dahlin;GOL;19.0;2006;5;suecia
6174.0;Labinot Harbuzi;CF;20.0;2006;5;suecia
6173.0;Erkan Zengin;ADC;21.0;2006;5;suecia
6167.0;John Alvbåge;GOL;24.0;2006;5;suecia
6162.0;Dennis Jonsson;ZD;23.0;2006;5;suecia
;;;;2006;6;suecia
;;;;2006;6;suecia
6160.0;Patrik Karlsson;ZE;25.0;2006;6;suecia
6161.0;Patric Andersson;CAV;27.0;2006;6;suecia
6160.0;Lasse Johansson;VOL;31.0;2006;6;suecia
6163.0;Andreas Johansson;CAB;24.0;2006;6;suecia
6160.0;Dick Last;GOL;37.0;2006;6;suecia
;;;;2006;6;suecia
;;;;2006;6;suecia
6162.0;Mikael Blomberg;CAB;31.0;2006;6;suecia
6158.0;Erik Johansson;MD;30.0;2006;6;suecia
6165.0;Mikael Sandklef;AEC;33.0;2006;6;suecia
6166.0;Niclas Rasck;ADR;37.0;2006;6;suecia
6067.0;Jesper Arvidsson;ZE;21.0;2006;6;suecia
;;;;2006;6;suecia
;;;;2006;6;suecia
6059.0;Dennis Östlundh;VOL;28.0;2006;6;suecia
6065.0;Filip Nekmouche;MC;18.0;2006;6;suecia
6068.0;Rasmus Elm;ME;18.0;2006;6;suecia
6062.0;Andreas Revahl;ZD;28.0;2006;6;suecia
6062.0;Mikael Thuresson;ZC;26.0;2006;6;suecia
;;;;2006;6;suecia
;;;;2006;6;suecia
6062.0;Michael Eklund;ZC;24.0;2006;6;suecia
6065.0;Andreas Granqvist;ZC;21.0;2006;6;suecia
6073.0;Christoffer Källqvist;GOL;23.0;2006;6;suecia
6069.0;Mathias Florén;ZE;30.0;2006;6;suecia
6061.0;Adam Johansson;ADR;23.0;2006;6;suecia
;;;;2006;6;suecia
;;;;2006;6;suecia
6062.0;Tuomas Uusimäki;MC;29.0;2006;6;suecia
6062.0;Tobias Carlsson;ZD;31.0;2006;6;suecia
6062.0;Ivica Skiljo;ZC;24.0;2006;6;suecia
6060.0;Stefan Bergtoft;CAB;27.0;2006;6;suecia
6064.0;Andreas Augustsson;ZC;29.0;2006;6;suecia
;;;;2006;6;suecia
;;;;2006;6;suecia
6063.0;Per Johansson;ZE;28.0;2006;6;suecia
6062.0;Jacob Augustsson;ADR;25.0;2006;6;suecia
6061.0;Dime Jankulovski;GOL;28.0;2006;6;suecia
6073.0;Conny Johansson;GOL;35.0;2006;6;suecia
5968.0;Gabriel Özkan;VOL;20.0;2006;6;suecia
;;;;2006;7;suecia
;;;;2006;7;suecia
5967.0;Daniel Blomgren;ZD;24.0;2006;7;suecia
5967.0;Jonatan Berg;MD;21.0;2006;7;suecia
5966.0;Magnus Tappert;ZC;20.0;2006;7;suecia
5961.0;Markus Karlsson;ZE;26.0;2006;7;suecia
5961.0;Daniel Arnefjord;ZC;27.0;2006;7;suecia
;;;;2006;7;suecia
;;;;2006;7;suecia
5964.0;Benny Lekström;GOL;25.0;2006;7;suecia
5966.0;Sebastian Castro-Tello;VOL;19.0;2006;7;suecia
5960.0;Mahr Tony;ZC;20.0;2006;7;suecia
5960.0;Daniel Westlin;CAV;26.0;2006;7;suecia
5967.0;Daniel Theorin;ZC;23.0;2006;7;suecia
;;;;2006;7;suecia
;;;;2006;7;suecia
5969.0;Eric Fischbein;MC;30.0;2006;7;suecia
5959.0;Bjorn Runström;CAV;22.0;2006;7;suecia
5966.0;Marcus Sahlman;GOL;21.0;2006;7;suecia
5964.0;Arash Talebinejad;CAV;25.0;2006;7;suecia
5960.0;Fredrik Bild;ZC;32.0;2006;7;suecia
;;;;2006;7;suecia
;;;;2006;7;suecia
5960.0;Martin Andersson;ZD;25.0;2006;7;suecia
5969.0;Eldin Karisik;VOL;23.0;2006;7;suecia
5962.0;Fredrik Stoor;ZD;22.0;2006;7;suecia
5962.0;Ola Tidman;GOL;27.0;2006;7;suecia
5959.0;Martin Fribrock;ME;22.0;2006;7;suecia
;;;;2006;7;suecia
;;;;2006;7;suecia
5961.0;Henrik Rydström;CAB;30.0;2006;7;suecia
5960.0;Johan Karlsson;ZD;31.0;2006;7;suecia
5963.0;David Marek;MD;27.0;2006;7;suecia
5968.0;Jonas Henriksson;ADC;29.0;2006;7;suecia
5964.0;Jesper Ljung;MC;32.0;2006;7;suecia
;;;;2006;7;suecia
;;;;2006;7;suecia
5962.0;Jonas Wallerstedt;CAV;28.0;2006;7;suecia
5964.0;Martin Åslund;VOL;29.0;2006;7;suecia
5967.0;Hans Mattisson;CAB;33.0;2006;7;suecia
5958.0;Jonas Lundén;ADR;25.0;2006;7;suecia
5859.0;Peter Bergqvist;GOL;32.0;2006;7;suecia
;;;;2006;8;suecia
;;;;2006;8;suecia
5868.0;Gustav Svensson;ZD;19.0;2006;8;suecia
5861.0;Nicklas Bergh;GOL;23.0;2006;8;suecia
5861.0;Martin Sundström;GOL;20.0;2006;8;suecia
5865.0;Mattias Hugosson;GOL;32.0;2006;8;suecia
5862.0;Rickard Rickardsson;GOL;25.0;2006;8;suecia
;;;;2006;8;suecia
;;;;2006;8;suecia
5867.0;Johan Nilsson-Guiomar;ADR;21.0;2006;8;suecia
5868.0;Magnus Andersson;VOL;25.0;2006;8;suecia
5863.0;Mikael Rosén;ZD;32.0;2006;8;suecia
5767.0;Emra Tahirovic;CAV;19.0;2006;8;suecia
5766.0;Daniel Larsson;CAV;19.0;2006;8;suecia
;;;;2006;8;suecia
;;;;2006;8;suecia
5771.0;Joel Johansson;AD;20.0;2006;8;suecia
5759.0;Magnus Wikström;ZC;28.0;2006;8;suecia
5758.0;Peter Larsson;ZD;22.0;2006;8;suecia
5762.0;Björn Anklev;ADC;27.0;2006;8;suecia
5758.0;Oscar Berglund;GOL;22.0;2006;8;suecia
;;;;2006;8;suecia
;;;;2006;8;suecia
5759.0;Daniel Alexandersson;CAV;29.0;2006;8;suecia
5765.0;Jesper Westerberg;ADR;20.0;2006;8;suecia
5761.0;Marcus Dahlin;ZC;24.0;2006;8;suecia
5765.0;Patrik Ingelsten;CAV;24.0;2006;8;suecia
5757.0;Daniel Mobaeck;AD;26.0;2006;8;suecia
;;;;2006;8;suecia
;;;;2006;8;suecia
5756.0;Marcus Jarlegren;ADR;22.0;2006;8;suecia
5764.0;Niklas Kaldner;ZD;32.0;2006;8;suecia
5758.0;Joakim Karlsson;ZD;25.0;2006;8;suecia
5765.0;Erik Wahlstedt;ADR;30.0;2006;8;suecia
5663.0;Martin Dohlsten;MC;20.0;2006;8;suecia
;;;;2006;8;suecia
;;;;2006;8;suecia
5660.0;Mattias Östberg;ZC;29.0;2006;8;suecia
5657.0;Johan Claesson;MC;25.0;2006;8;suecia
5656.0;Sasa Sjanic;GOL;20.0;2006;8;suecia
5657.0;Antou Jallow;CAV;25.0;2006;8;suecia
5662.0;Tomas Backman;MD;26.0;2006;8;suecia
;;;;2006;9;suecia
;;;;2006;9;suecia
5658.0;Erik Johannesen;CAV;22.0;2006;9;suecia
5657.0;Fredrik Björck;ZC;26.0;2006;9;suecia
5665.0;Olof Hvidén-Watson;ADC;24.0;2006;9;suecia
5660.0;Mats Hedén;ZE;30.0;2006;9;suecia
5561.0;Edier Frejd;ZC;26.0;2006;9;suecia
;;;;2006;9;suecia
;;;;2006;9;suecia
5562.0;Andreas Tobiasson;ZC;22.0;2006;9;suecia
5566.0;Alexander Hysén;GOL;19.0;2006;9;suecia
5564.0;Anton Holmberg;CF;24.0;2006;9;suecia
5556.0;Peter Olofsson;ME;30.0;2006;9;suecia
5562.0;Anders Prytz;ZE;29.0;2006;9;suecia
;;;;2006;9;suecia
;;;;2006;9;suecia
5458.0;Freddy Borg;CAV;23.0;2006;9;suecia
5469.0;Fredrik Holster;VOL;18.0;2006;9;suecia
5459.0;Abbas Hassan;GOL;21.0;2006;9;suecia
5460.0;Imad Khalili;MD;19.0;2006;9;suecia
5461.0;Magnus Källander;MC;37.0;2006;9;suecia
;;;;2006;9;suecia
;;;;2006;9;suecia
5460.0;Johan Lind;ZD;32.0;2006;9;suecia
5456.0;Fredrik Gustafson;MC;30.0;2006;9;suecia
5453.0;Martin Strömberg;ZD;28.0;2006;9;suecia
5459.0;Johan Anegrund;ZC;33.0;2006;9;suecia
5361.0;Simon Chekroun;ME;19.0;2006;9;suecia
;;;;2006;9;suecia
;;;;2006;9;suecia
5362.0;Alexander Mellqvist;CAV;20.0;2006;9;suecia
5364.0;Petter Österberg;MC;23.0;2006;9;suecia
5358.0;Marcus Falk-Olander;ZC;19.0;2006;9;suecia
5360.0;Magnus Berglöv;GOL;19.0;2006;9;suecia
5366.0;Peter Wibrån;CAB;36.0;2006;9;suecia
;;;;2006;9;suecia
;;;;2006;9;suecia
5359.0;Magnus Samuelsson;CAB;34.0;2006;9;suecia
5355.0;Rickard Kapella-Karlsson;CAB;23.0;2006;9;suecia
5258.0;Björn Stringheim;GOL;31.0;2006;9;suecia
5166.0;Erik Tengroth;ZD;19.0;2006;9;suecia
5155.0;Mario Vasilj;ZC;23.0;2006;9;suecia
;;;;2006;10;suecia
;;;;2006;10;suecia
5163.0;Rawez Lawan;CAV;19.0;2006;10;suecia
5157.0;Daniel Forsell;ZE;24.0;2006;10;suecia
5061.0;Kwame Amoateng;CAV;19.0;2006;10;suecia
5060.0;Emin Nouri;ADR;21.0;2006;10;suecia
5058.0;Fahrudin Karisik;MC;21.0;2006;10;suecia
;;;;2006;10;suecia
;;;;2006;10;suecia
4956.0;Robin Malmqvist;GOL;18.0;2006;10;suecia
4957.0;Johan Friberg Da Cruz;ZC;20.0;2006;10;suecia
4956.0;Axel Wibrån;GOL;20.0;2006;10;suecia
4857.0;Martin Claesson;MC;22.0;2006;10;suecia
4759.0;Nicholas Sharro;GOL;19.0;2006;10;suecia
;;;;2006;10;suecia
;;;;2006;10;suecia
4750.0;Conny Månsson;GOL;25.0;2006;10;suecia
4769.0;Denni Avdic;CAV;17.0;2006;10;suecia
4360.0;Fidan Syla;CAV;23.0;2006;10;suecia
;;;;2006;1;suica
;;;;2006;1;suica
8190.0;Tranquillo Barnetta;AEC;21.0;2006;1;suica
8191.0;Philippe Senderos;ZC;21.0;2006;1;suica
8188.0;Alexander Frei;CAV;27.0;2006;1;suica
8087.0;Blaise N'Kufo;CAV;31.0;2006;1;suica
7991.0;Valon Behrami;ADC;21.0;2006;1;suica
;;;;2006;1;suica
;;;;2006;1;suica
7985.0;Patrick Müller;ZC;29.0;2006;1;suica
7881.0;Stephane Grichting;ZC;27.0;2006;1;suica
7786.0;Johan Vonlanthen;CAV;20.0;2006;1;suica
7779.0;Boris Smiljanic;ZC;29.0;2006;1;suica
7685.0;Stephan Lichtsteiner;ZD;22.0;2006;1;suica
;;;;2006;1;suica
;;;;2006;1;suica
7579.0;Ricardo Cabanas;MC;27.0;2006;1;suica
7580.0;Blerim Dzemaili;CAB;20.0;2006;1;suica
7579.0;Xavier Margairaz;MC;22.0;2006;1;suica
7579.0;Christoph Spycher;AER;28.0;2006;1;suica
7480.0;Marco Streller;CAV;25.0;2006;1;suica
;;;;2006;1;suica
;;;;2006;1;suica
7484.0;Philipp Degen;ADR;23.0;2006;1;suica
7478.0;Raphael Wicky;CAB;29.0;2006;1;suica
7375.0;Fabio Coltorti;GOL;25.0;2006;1;suica
7374.0;Fabio Celestini;CAB;30.0;2006;1;suica
7374.0;Mario Eggimann;ZC;25.0;2006;1;suica
;;;;2006;1;suica
;;;;2006;1;suica
7383.0;Reto Ziegler;ME;20.0;2006;1;suica
7380.0;Ludovic Magnin;ZE;27.0;2006;1;suica
7382.0;Daniel Gygax;ADC;25.0;2006;1;suica
7375.0;Johann Vogel;MC;29.0;2006;1;suica
7272.0;Geijo;CAV;23.0;2006;1;suica
;;;;2006;1;suica
;;;;2006;1;suica
7273.0;Mauro Lustrinelli;CAV;30.0;2006;1;suica
7283.0;Hakan Yakin;VOL;29.0;2006;1;suica
7180.0;Johann Lonfat;MD;32.0;2006;1;suica
7174.0;Baykal;CAB;23.0;2006;1;suica
7079.0;Pirmin Schwegler;CAB;19.0;2006;1;suica
;;;;2006;2;suica
;;;;2006;2;suica
7072.0;Johnny Leoni;GOL;22.0;2006;2;suica
7078.0;Diego Orlando Benaglio;GOL;22.0;2006;2;suica
7070.0;Bruno Berner;ZE;28.0;2006;2;suica
7071.0;Steve Von Bergen;ZC;23.0;2006;2;suica
7079.0;Pascal Zuberbühler;GOL;35.0;2006;2;suica
;;;;2006;2;suica
;;;;2006;2;suica
6979.0;David Degen;VOL;24.0;2006;2;suica
6977.0;Remo Meyer;ZC;25.0;2006;2;suica
6971.0;Marc Schneider;ZC;26.0;2006;2;suica
6976.0;David Pallas;ZD;26.0;2006;2;suica
6975.0;Mario Cantaluppi;ZC;32.0;2006;2;suica
;;;;2006;2;suica
;;;;2006;2;suica
6880.0;Jonas Elmer;AEC;18.0;2006;2;suica
6876.0;Alain Rochat;ZE;23.0;2006;2;suica
6767.0;Cédric Tsimba;CAV;22.0;2006;2;suica
6768.0;Stephan Keller;ZC;27.0;2006;2;suica
6665.0;Davide Callà;MD;21.0;2006;2;suica
;;;;2006;2;suica
;;;;2006;2;suica
6671.0;Gerardo Seoane;MC;27.0;2006;2;suica
6677.0;Benjamin Huggel;MD;29.0;2006;2;suica
6572.0;Christian Schwegler;ZD;22.0;2006;2;suica
6567.0;Bernt Haas;ZD;28.0;2006;2;suica
6571.0;Mario Raimondi;VOL;26.0;2006;2;suica
;;;;2006;2;suica
;;;;2006;2;suica
6571.0;Thomas Häberli;MC;32.0;2006;2;suica
6572.0;Joël Magnin;MC;35.0;2006;2;suica
6566.0;Ivan Dal Santo;AER;34.0;2006;2;suica
6466.0;Felix Magro;VOL;27.0;2006;2;suica
6491.0;Johan Djourou;CAB;19.0;2006;2;suica
;;;;2006;2;suica
;;;;2006;2;suica
6469.0;Florian Stahel;ZD;21.0;2006;2;suica
6469.0;Daniel Stucki;ZE;24.0;2006;2;suica
6463.0;Luca Denicola;ZC;25.0;2006;2;suica
6466.0;Reto Zanni;ZD;26.0;2006;2;suica
6469.0;Roland Schwegler;ZC;24.0;2006;2;suica
;;;;2006;3;suica
;;;;2006;3;suica
6479.0;Silvan Aegerter;ME;26.0;2006;3;suica
6466.0;Philippe Montandon;ZC;24.0;2006;3;suica
6472.0;Oumar Kondé;ZC;27.0;2006;3;suica
6473.0;Alexandre Comisetti;VOL;33.0;2006;3;suica
6467.0;Fabrice Borer;GOL;34.0;2006;3;suica
;;;;2006;3;suica
;;;;2006;3;suica
6373.0;Scott Sutter;ADR;20.0;2006;3;suica
6365.0;Zdravko Kuzmanovic;MD;18.0;2006;3;suica
6367.0;Ronny Hodel;ZE;23.0;2006;3;suica
6373.0;Michel Renggli;VOL;26.0;2006;3;suica
6364.0;Veroljub Salatic;ZD;20.0;2006;3;suica
;;;;2006;3;suica
;;;;2006;3;suica
6367.0;Kim Jaggy;ZE;23.0;2006;3;suica
6264.0;Marco Padalino;VOL;22.0;2006;3;suica
6269.0;Simone Fumasoli;MC;22.0;2006;3;suica
6270.0;Marco Wölfli;GOL;24.0;2006;3;suica
6276.0;Andres Gerber;MC;33.0;2006;3;suica
;;;;2006;3;suica
;;;;2006;3;suica
6270.0;Massimo Colomba;GOL;29.0;2006;3;suica
6262.0;Sven Christ;ZC;32.0;2006;3;suica
6170.0;Francesco Di Jorio;AE;32.0;2006;3;suica
6169.0;Marcel Herzog;GOL;26.0;2006;3;suica
6166.0;Dusan Pavlovic;ME;28.0;2006;3;suica
;;;;2006;3;suica
;;;;2006;3;suica
6164.0;Daniel Tarone;MC;30.0;2006;3;suica
6065.0;Ivan Rakitic;MD;18.0;2006;3;suica
6061.0;Admir Bilibani;ZE;26.0;2006;3;suica
6068.0;Marc Lütolf;MD;19.0;2006;3;suica
6062.0;Fabian Geiser;ZD;23.0;2006;3;suica
;;;;2006;3;suica
;;;;2006;3;suica
6070.0;Pascal Cerrone;ZE;25.0;2006;3;suica
5967.0;David Da Costa;GOL;20.0;2006;3;suica
5977.0;Heinz Barmettler;ZC;19.0;2006;3;suica
5960.0;Vincenzo Zinnà;MC;25.0;2006;3;suica
5967.0;Alberto Regazzoni;CAV;23.0;2006;3;suica
;;;;2006;4;suica
;;;;2006;4;suica
5962.0;Dario Rota;ZC;35.0;2006;4;suica
5970.0;Mario Schönenberger;ZC;20.0;2006;4;suica
5966.0;Kresimir Stanic;CAV;21.0;2006;4;suica
5962.0;Pascal Renfer;CAV;28.0;2006;4;suica
5961.0;David Marazzi;ME;21.0;2006;4;suica
;;;;2006;4;suica
;;;;2006;4;suica
5963.0;Alain Nef;ZD;24.0;2006;4;suica
5860.0;Emanuele Di Zenzo;ME;26.0;2006;4;suica
5859.0;Mijat Maric;ZC;22.0;2006;4;suica
5875.0;Marc Zellweger;ZD;32.0;2006;4;suica
5860.0;Patrick De Napoli;CAV;30.0;2006;4;suica
;;;;2006;4;suica
;;;;2006;4;suica
5764.0;Goran Antic;CAV;21.0;2006;4;suica
5762.0;Milos Malenovic;CAV;21.0;2006;4;suica
5757.0;Alessandro Elia;CAV;21.0;2006;4;suica
5763.0;Roman Friedli;CAB;27.0;2006;4;suica
5759.0;Patrick Baumann;VOL;24.0;2006;4;suica
;;;;2006;4;suica
;;;;2006;4;suica
5772.0;Milaim Rama;CAV;30.0;2006;4;suica
5766.0;Paulo Diogo;VOL;31.0;2006;4;suica
5660.0;Sandro Burki;ADC;20.0;2006;4;suica
5658.0;Sehid Sinani;ZC;23.0;2006;4;suica
5666.0;Dilaver Satılmış;ZE;27.0;2006;4;suica
;;;;2006;4;suica
;;;;2006;4;suica
5674.0;Daniel Lopar;GOL;21.0;2006;4;suica
5669.0;Yves Mieville;ZC;22.0;2006;4;suica
5670.0;Rainer Bieli;CAV;27.0;2006;4;suica
5574.0;Yann Sommer;GOL;17.0;2006;4;suica
5561.0;Samuele Preisig;ZC;22.0;2006;4;suica
;;;;2006;4;suica
;;;;2006;4;suica
5557.0;Alexandre Barroso;ZC;18.0;2006;4;suica
5560.0;Daniel Senn;MD;22.0;2006;4;suica
5563.0;David Zibung;GOL;22.0;2006;4;suica
5466.0;Davide Redzepi;ZC;18.0;2006;4;suica
5456.0;Sébastien Kollar;ZC;19.0;2006;4;suica
;;;;2006;5;suica
;;;;2006;5;suica
5470.0;Sandro Marini;VOL;18.0;2006;5;suica
5461.0;Michael Diethelm;ZE;21.0;2006;5;suica
5458.0;Reto Bolli;GOL;27.0;2006;5;suica
5459.0;Alain Portmann;GOL;25.0;2006;5;suica
5461.0;Daniel Sereinig;ZC;24.0;2006;5;suica
;;;;2006;5;suica
;;;;2006;5;suica
5464.0;Almen Abdi;MD;19.0;2006;5;suica
5461.0;Stéphane Sarni;ZE;25.0;2006;5;suica
5360.0;Alessandro Ciarrocchi;CAV;18.0;2006;5;suica
5367.0;David Blumer;CAV;20.0;2006;5;suica
5353.0;Caryl Righetti;MD;22.0;2006;5;suica
;;;;2006;5;suica
;;;;2006;5;suica
5365.0;Marco Hämmerli;ME;21.0;2006;5;suica
5355.0;Sacha Margairaz;MC;26.0;2006;5;suica
5364.0;Thierry Ebe;CAV;30.0;2006;5;suica
5354.0;Marco Lodigiani;ZC;30.0;2006;5;suica
5359.0;Önder Çengel;CAV;24.0;2006;5;suica
;;;;2006;5;suica
;;;;2006;5;suica
5358.0;Genc Mehmeti;CAB;25.0;2006;5;suica
5351.0;Gremano Vailati;GOL;25.0;2006;5;suica
5354.0;Patrick Bettoni;GOL;30.0;2006;5;suica
5268.0;Shkelzen Gashi;MC;18.0;2006;5;suica
5258.0;Hervé Bochud;ZC;26.0;2006;5;suica
;;;;2006;5;suica
;;;;2006;5;suica
5259.0;Hervé Makuka;VOL;20.0;2006;5;suica
5257.0;Pascal Bader;ZD;23.0;2006;5;suica
5165.0;Philipp Muntwiler;ZC;19.0;2006;5;suica
5159.0;Sokol Maliqi;CAV;24.0;2006;5;suica
5167.0;Yane Bugnard;MC;32.0;2006;5;suica
;;;;2006;5;suica
;;;;2006;5;suica
5166.0;Marius Zarn;MD;28.0;2006;5;suica
5156.0;Frédéric Page;ZD;27.0;2006;5;suica
5072.0;Xavier Hochstrasser;CAB;18.0;2006;5;suica
5052.0;Richmond Rak;CAB;21.0;2006;5;suica
5065.0;Flavio Schmid;ZE;26.0;2006;5;suica
;;;;2006;6;suica
;;;;2006;6;suica
5072.0;Léonard Thurre;ZC;28.0;2006;6;suica
4955.0;Moreno Elia;CAV;18.0;2006;6;suica
4968.0;Mattia Croci-Torti;CAB;24.0;2006;6;suica
4959.0;Christophe Lambert;ADC;19.0;2006;6;suica
4959.0;Fabrizio Bullo;AEC;28.0;2006;6;suica
;;;;2006;6;suica
;;;;2006;6;suica
4949.0;Damien Mollard;ME;26.0;2006;6;suica
4955.0;Jean-Léon Bart;ZC;23.0;2006;6;suica
4865.0;Moreno Costanzo;CAV;18.0;2006;6;suica
4867.0;Simon Lustenberger;MC;21.0;2006;6;suica
4855.0;Anthony Favre;GOL;22.0;2006;6;suica
;;;;2006;6;suica
;;;;2006;6;suica
4754.0;Jonas Bernet;CAB;22.0;2006;6;suica
4747.0;Fulvio Sulmoni;CAB;20.0;2006;6;suica
4656.0;Stefano Negrinelli;MC;18.0;2006;6;suica
4649.0;Dragan Djukic;GOL;19.0;2006;6;suica
4567.0;Jonathan Garcia;VOL;18.0;2006;6;suica
;;;;2006;6;suica
;;;;2006;6;suica
4553.0;Tito Tarchini;ZD;16.0;2006;6;suica
4560.0;Michael Casanova;GOL;17.0;2006;6;suica
4554.0;Sven Deschenaux;ZC;27.0;2006;6;suica
4455.0;Jérôme Schneider;ZD;24.0;2006;6;suica
4357.0;Enes Fermino;MC;19.0;2006;6;suica
;;;;2006;6;suica
;;;;2006;6;suica
4351.0;Yvan Bolay;ZD;19.0;2006;6;suica
4255.0;Bastian Nicoud;CAV;22.0;2006;6;suica
4157.0;Alessio Bottani;CAV;18.0;2006;6;suica
4044.0;Antoine Rey;MC;20.0;2006;6;suica
4053.0;Cédric Mora;ZC;28.0;2006;6;suica
;;;;2006;6;suica
;;;;2006;6;suica
3855.0;Raphaël Darbellay;MD;24.0;2006;6;suica
3645.0;Pascal Zbinden;GOL;32.0;2006;6;suica
3470.0;Sascha Stulz;GOL;18.0;2006;6;suica
;;;;2006;1;ucrania
;;;;2006;1;ucrania
8891.0;Andriy Shevchenko;CAV;29.0;2006;1;ucrania
8181.0;Alexander Shovkovski;GOL;31.0;2006;1;ucrania
7793.0;Oleg Husyev;MD;23.0;2006;1;ucrania
7778.0;Ruslan Rotan;VOL;24.0;2006;1;ucrania
7682.0;Artem Milevski;CAV;21.0;2006;1;ucrania
;;;;2006;1;ucrania
;;;;2006;1;ucrania
7675.0;Vyacheslav Kernozenko;GOL;30.0;2006;1;ucrania
7685.0;Andrej Voronin;CAV;27.0;2006;1;ucrania
7576.0;Anatoliy Tymoschyuk;CAB;27.0;2006;1;ucrania
7475.0;Andrey Vorobey;CAV;27.0;2006;1;ucrania
7375.0;Viktor Boudianski;CAB;22.0;2006;1;ucrania
;;;;2006;1;ucrania
;;;;2006;1;ucrania
7273.0;Maxim Kalynychenko;VOL;27.0;2006;1;ucrania
7272.0;Andriy Pyatov;GOL;22.0;2006;1;ucrania
7273.0;Andrey Rusol;LÍB;23.0;2006;1;ucrania
7072.0;Vladislav Vaschuk;ZC;31.0;2006;1;ucrania
7077.0;Sergei Rebrov;CAV;32.0;2006;1;ucrania
;;;;2006;1;ucrania
;;;;2006;1;ucrania
7071.0;Alexander Yatsenko;ZC;21.0;2006;1;ucrania
7087.0;Andriy Gusin;CAB;33.0;2006;1;ucrania
6768.0;Oleksiy Belik;CAV;25.0;2006;1;ucrania
6674.0;Serhiy Kovalenko;CAV;22.0;2006;1;ucrania
6667.0;Dema Kovalenko;MD;29.0;2006;1;ucrania
;;;;2006;1;ucrania
;;;;2006;1;ucrania
6572.0;Oleksandr Iakovenko;CF;19.0;2006;1;ucrania
6567.0;Andrei Nesmachny;ZE;27.0;2006;1;ucrania
6565.0;Sergei Fedorov;ZC;31.0;2006;1;ucrania
6469.0;Oleg Shelaev;CAB;29.0;2006;1;ucrania
6272.0;Dmytro Chygrynskiy;ZC;19.0;2006;1;ucrania
;;;;2006;1;ucrania
